time,open,high,low,close,volume,day
18:27:00,100.4,100.44,100.31,100.31,526230,3
18:28:00,100.31,100.33,100.25,100.25,333950,3
18:29:00,100.25,100.35,100.23,100.34,442080,3
18:30:00,100.34,100.7,100.32,100.55,2632870,3
18:31:00,100.59,100.63,100.43,100.5,1025760,3
18:32:00,100.49,100.59,100.45,100.56,424730,3
18:33:00,100.56,100.73,100.5,100.59,1193880,3
18:34:00,100.63,100.78,100.59,100.78,1168620,3
18:35:00,100.78,100.96,100.65,100.9,4373520,3
18:36:00,100.89,100.96,100.8,100.96,648320,3
18:37:00,100.9,100.96,100.88,100.9,643640,3
18:38:00,100.9,101.03,100.8,100.95,3092310,3
10:00:00,100.25,100.34,99.9,100.13,2424860,4
10:01:00,100.12,100.17,99.83,99.89,3195660,4
10:02:00,99.89,99.99,99.86,99.92,1154690,4
10:03:00,99.93,100.01,99.9,100.0,1492460,4
10:04:00,99.99,100.09,99.91,99.91,491730,4
10:05:00,99.94,99.94,99.85,99.86,1248980,4
10:06:00,99.88,99.99,99.85,99.93,231940,4
10:07:00,99.96,99.97,99.88,99.9,301520,4
10:08:00,99.9,100.1,99.87,100.09,727900,4
10:09:00,100.09,100.14,100.03,100.08,157630,4
10:10:00,100.07,100.09,99.91,99.94,679680,4
10:11:00,99.94,100.04,99.92,100.04,910950,4
10:12:00,100.02,100.05,100.0,100.05,252820,4
10:13:00,100.0,100.0,99.8,99.92,909690,4
10:14:00,99.92,99.92,99.82,99.86,383140,4
10:15:00,99.86,99.88,99.67,99.7,865260,4
10:16:00,99.7,99.8,99.68,99.73,294800,4
10:17:00,99.73,99.88,99.71,99.85,345720,4
10:18:00,99.86,99.88,99.73,99.75,254740,4
10:19:00,99.77,99.9,99.75,99.89,161780,4
10:20:00,99.89,99.99,99.89,99.92,207100,4
10:21:00,99.92,99.93,99.76,99.84,386490,4
10:22:00,99.83,99.88,99.8,99.8,129650,4
10:23:00,99.83,99.87,99.7,99.86,189360,4
10:24:00,99.86,99.91,99.78,99.91,101670,4
10:25:00,99.9,99.91,99.83,99.85,58160,4
10:26:00,99.89,99.92,99.85,99.92,126290,4
10:27:00,99.88,100.03,99.86,100.0,294770,4
10:28:00,100.0,100.01,99.91,100.01,120960,4
10:29:00,100.0,100.0,99.91,99.96,60040,4
10:30:00,99.95,99.98,99.89,99.98,80620,4
10:31:00,99.98,100.18,99.95,100.16,841640,4
10:32:00,100.16,100.45,100.13,100.44,1447660,4
10:33:00,100.42,100.58,100.36,100.4,892430,4
10:34:00,100.43,100.6,100.4,100.47,831140,4
10:35:00,100.47,100.7,100.45,100.61,888500,4
10:36:00,100.6,100.67,100.6,100.6,257400,4
10:37:00,100.6,100.61,100.35,100.38,765650,4
10:38:00,100.39,100.41,100.27,100.3,211090,4
10:39:00,100.28,100.53,100.25,100.51,333090,4
10:40:00,100.51,100.51,100.35,100.48,118260,4
10:41:00,100.48,100.6,100.45,100.59,346500,4
10:42:00,100.59,100.71,100.59,100.62,315920,4
10:43:00,100.63,100.69,100.57,100.67,50210,4
10:44:00,100.67,100.86,100.64,100.82,352000,4
10:45:00,100.82,100.85,100.71,100.82,246840,4
10:46:00,100.78,100.9,100.68,100.89,1023140,4
10:47:00,100.89,101.0,100.86,100.99,935310,4
10:48:00,101.0,101.33,100.99,101.27,1589270,4
10:49:00,101.27,101.33,101.15,101.24,455190,4
10:50:00,101.21,101.3,101.09,101.1,1036540,4
10:51:00,101.1,101.25,101.09,101.17,457420,4
10:52:00,101.19,101.2,100.99,101.1,831360,4
10:53:00,101.09,101.09,100.96,101.03,363650,4
10:54:00,101.03,101.1,100.91,100.95,797250,4
10:55:00,100.95,101.01,100.75,100.8,346500,4
10:56:00,100.8,101.0,100.77,100.92,298440,4
10:57:00,100.9,100.95,100.8,100.85,244240,4
10:58:00,100.87,100.99,100.84,100.87,725140,4
10:59:00,100.85,101.0,100.83,100.89,502100,4
11:00:00,100.86,100.87,100.71,100.71,672140,4
11:01:00,100.71,100.72,100.58,100.69,481820,4
11:02:00,100.68,100.74,100.66,100.71,115140,4
11:03:00,100.74,100.87,100.72,100.84,225120,4
11:04:00,100.83,100.87,100.65,100.77,533480,4
11:05:00,100.74,100.84,100.7,100.84,136220,4
11:06:00,100.84,100.85,100.74,100.77,100570,4
11:07:00,100.78,100.83,100.58,100.59,581720,4
11:08:00,100.6,100.8,100.59,100.67,425850,4
11:09:00,100.69,100.76,100.63,100.7,227340,4
11:10:00,100.69,100.75,100.66,100.68,164340,4
11:11:00,100.7,100.78,100.56,100.64,601980,4
11:12:00,100.61,100.65,100.4,100.47,677780,4
11:13:00,100.46,100.79,100.46,100.59,731640,4
11:14:00,100.63,100.7,100.46,100.59,285130,4
11:15:00,100.58,100.64,100.47,100.58,279480,4
11:16:00,100.58,100.58,100.46,100.5,304140,4
11:17:00,100.53,100.54,100.28,100.37,887780,4
11:18:00,100.36,100.55,100.34,100.47,496280,4
11:19:00,100.49,100.55,100.45,100.49,183860,4
11:20:00,100.49,100.59,100.45,100.45,278070,4
11:21:00,100.46,100.52,100.4,100.45,210390,4
11:22:00,100.45,100.5,100.44,100.5,211920,4
11:23:00,100.49,100.5,100.44,100.49,192780,4
11:24:00,100.49,100.49,100.42,100.45,168240,4
11:25:00,100.46,100.69,100.46,100.69,437060,4
11:26:00,100.69,100.8,100.64,100.69,910800,4
11:27:00,100.7,100.8,100.62,100.74,95120,4
11:28:00,100.76,100.8,100.5,100.62,418320,4
11:29:00,100.62,100.65,100.56,100.63,61990,4
11:30:00,100.64,100.7,100.58,100.64,292310,4
11:31:00,100.61,100.77,100.45,100.53,1139180,4
11:32:00,100.52,100.62,100.48,100.6,171870,4
11:33:00,100.6,100.65,100.54,100.62,76260,4
11:34:00,100.62,100.71,100.6,100.64,130980,4
11:35:00,100.65,100.69,100.14,100.4,1062800,4
11:36:00,100.39,100.6,100.36,100.49,246000,4
11:37:00,100.51,100.54,100.36,100.46,170880,4
11:38:00,100.48,100.6,100.39,100.56,353080,4
11:39:00,100.53,100.58,100.4,100.57,498970,4
11:40:00,100.57,101.2,100.52,100.96,2951400,4
11:41:00,100.97,101.11,100.9,101.1,501640,4
11:42:00,101.06,101.06,100.75,100.88,338520,4
11:43:00,100.88,101.0,100.88,100.91,101630,4
11:44:00,100.95,101.06,100.86,100.99,174520,4
11:45:00,100.97,101.1,100.9,100.92,378780,4
11:46:00,100.9,100.95,100.89,100.9,28960,4
11:47:00,100.89,100.9,100.77,100.77,304060,4
11:48:00,100.79,100.79,100.61,100.68,129620,4
11:49:00,100.63,100.82,100.63,100.71,119400,4
11:50:00,100.7,100.77,100.68,100.77,37600,4
11:51:00,100.77,100.77,100.62,100.62,129100,4
11:52:00,100.62,100.79,100.62,100.79,214870,4
11:53:00,100.79,100.94,100.79,100.8,205680,4
11:54:00,100.8,100.93,100.78,100.93,256110,4
11:55:00,100.93,101.0,100.82,100.86,489780,4
11:56:00,100.88,100.9,100.7,100.7,113020,4
11:57:00,100.72,100.91,100.72,100.84,168760,4
11:58:00,100.84,101.1,100.84,100.96,560780,4
11:59:00,101.0,101.1,100.99,101.09,265860,4
12:00:00,101.09,101.15,100.96,101.06,539540,4
12:01:00,101.03,101.18,101.01,101.18,390620,4
12:02:00,101.18,101.2,101.05,101.13,929810,4
12:03:00,101.15,101.18,101.06,101.16,382140,4
12:04:00,101.17,101.19,101.13,101.15,257660,4
12:05:00,101.15,101.17,100.9,100.95,339080,4
12:06:00,100.95,101.13,100.92,100.98,456120,4
12:07:00,100.95,101.03,100.91,101.0,114230,4
12:08:00,101.0,101.0,100.95,100.99,39860,4
12:09:00,100.96,101.02,100.96,100.99,41200,4
12:10:00,100.98,101.0,100.95,100.95,46140,4
12:11:00,100.95,100.95,100.73,100.84,425160,4
12:12:00,100.84,100.84,100.7,100.71,179100,4
12:13:00,100.71,100.93,100.7,100.91,111100,4
12:14:00,100.91,100.92,100.85,100.92,42960,4
12:15:00,100.91,100.94,100.87,100.91,48900,4
12:16:00,100.94,100.98,100.83,100.95,499780,4
12:17:00,100.95,101.04,100.86,101.0,413580,4
12:18:00,101.0,101.1,100.97,101.07,400710,4
12:19:00,101.07,101.07,100.92,100.95,145640,4
12:20:00,100.95,100.95,100.85,100.88,340680,4
12:21:00,100.87,100.88,100.72,100.8,254990,4
12:22:00,100.79,100.84,100.74,100.8,100780,4
12:23:00,100.8,100.89,100.77,100.82,430760,4
12:24:00,100.8,100.98,100.77,100.95,211420,4
12:25:00,100.95,101.19,100.95,101.18,436060,4
12:26:00,101.19,101.19,101.08,101.15,233550,4
12:27:00,101.12,101.45,101.11,101.41,1576000,4
12:28:00,101.42,101.45,101.3,101.38,534990,4
12:29:00,101.35,101.4,101.29,101.31,193990,4
12:30:00,101.33,101.4,101.22,101.29,249010,4
12:31:00,101.29,101.33,101.23,101.33,118340,4
12:32:00,101.33,101.36,101.27,101.33,143020,4
12:33:00,101.34,101.38,101.3,101.34,133420,4
12:34:00,101.31,101.37,101.24,101.35,248240,4
12:35:00,101.34,101.34,101.26,101.3,246420,4
12:36:00,101.3,101.3,101.26,101.27,39030,4
12:37:00,101.29,101.3,101.23,101.29,256010,4
12:38:00,101.25,101.39,101.2,101.29,783600,4
12:39:00,101.28,101.4,101.26,101.35,718770,4
12:40:00,101.35,101.35,101.31,101.32,425730,4
12:41:00,101.34,101.35,101.28,101.35,246540,4
12:42:00,101.35,101.35,101.28,101.3,265460,4
12:43:00,101.28,101.29,101.19,101.21,328470,4
12:44:00,101.19,101.19,101.14,101.16,231230,4
12:45:00,101.17,101.29,101.13,101.22,441270,4
12:46:00,101.21,101.22,101.14,101.14,71810,4
12:47:00,101.14,101.17,101.05,101.07,165790,4
12:48:00,101.07,101.29,101.01,101.01,708130,4
12:49:00,101.04,101.13,101.04,101.09,118270,4
12:50:00,101.06,101.09,101.05,101.08,22530,4
12:51:00,101.08,101.2,101.05,101.2,365040,4
12:52:00,101.19,101.2,101.05,101.11,166660,4
12:53:00,101.11,101.11,101.07,101.07,16100,4
12:54:00,101.08,101.25,101.07,101.25,317830,4
12:55:00,101.25,101.4,101.06,101.26,566300,4
12:56:00,101.29,101.31,101.19,101.2,144730,4
12:57:00,101.24,101.39,101.23,101.27,327020,4
12:58:00,101.27,101.4,101.27,101.34,182590,4
12:59:00,101.36,101.54,101.36,101.5,1361420,4
13:00:00,101.5,101.6,101.35,101.44,650090,4
13:01:00,101.44,101.49,101.25,101.25,391000,4
13:02:00,101.29,101.37,101.2,101.21,171140,4
13:03:00,101.21,101.31,101.21,101.25,46340,4
13:04:00,101.28,101.37,101.23,101.31,292150,4
13:05:00,101.32,101.34,101.24,101.24,38000,4
13:06:00,101.24,101.29,101.24,101.27,67520,4
13:07:00,101.25,101.25,101.14,101.18,175610,4
13:08:00,101.18,101.2,101.08,101.2,269010,4
13:09:00,101.18,101.18,100.77,100.91,1593470,4
13:10:00,100.9,100.9,100.52,100.61,817910,4
13:11:00,100.61,100.79,100.56,100.77,306340,4
13:12:00,100.77,100.89,100.77,100.87,178110,4
13:13:00,100.87,100.9,100.83,100.9,97910,4
13:14:00,100.9,100.9,100.8,100.85,221930,4
13:15:00,100.85,101.0,100.78,100.97,122010,4
13:16:00,100.97,101.0,100.93,100.93,77650,4
13:17:00,100.96,101.0,100.92,100.98,66250,4
13:18:00,100.98,101.0,100.9,100.99,150110,4
13:19:00,100.99,100.99,100.95,100.99,32990,4
13:20:00,100.99,101.04,100.97,101.03,124070,4
13:21:00,101.02,101.09,100.98,100.98,126840,4
13:22:00,100.98,100.98,100.83,100.86,92170,4
13:23:00,100.86,100.86,100.8,100.82,40110,4
13:24:00,100.81,100.82,100.8,100.81,105890,4
13:25:00,100.81,100.81,100.72,100.72,380630,4
13:26:00,100.75,100.75,100.72,100.72,89540,4
13:27:00,100.72,100.73,100.56,100.65,373890,4
13:28:00,100.65,100.69,100.59,100.63,164460,4
13:29:00,100.65,100.78,100.64,100.78,161740,4
13:30:00,100.73,100.73,100.4,100.4,762550,4
13:31:00,100.45,100.47,100.37,100.43,1369300,4
13:32:00,100.43,100.5,100.37,100.5,520250,4
13:33:00,100.5,100.58,100.46,100.52,304530,4
13:34:00,100.57,100.72,100.54,100.69,425350,4
13:35:00,100.66,100.69,100.5,100.61,186100,4
13:36:00,100.61,100.67,100.54,100.67,141000,4
13:37:00,100.67,100.75,100.59,100.74,420500,4
13:38:00,100.71,100.83,100.65,100.83,270220,4
13:39:00,100.76,100.85,100.76,100.81,37200,4
13:40:00,100.85,101.09,100.83,100.93,810190,4
13:41:00,100.95,100.97,100.86,100.86,43700,4
13:42:00,100.85,100.9,100.82,100.89,78830,4
13:43:00,100.85,100.97,100.83,100.97,93760,4
13:44:00,100.97,101.2,100.88,100.98,483300,4
13:45:00,101.0,101.14,100.91,100.91,124120,4
13:46:00,100.91,101.07,100.9,101.01,46310,4
13:47:00,101.0,101.09,100.99,101.06,154310,4
13:48:00,101.09,101.1,101.06,101.07,72870,4
13:49:00,101.07,101.09,101.04,101.05,57600,4
13:50:00,101.07,101.1,100.93,100.95,89900,4
13:51:00,100.96,101.0,100.95,100.95,55480,4
13:52:00,100.95,100.96,100.91,100.94,39950,4
13:53:00,100.95,100.96,100.85,100.89,139220,4
13:54:00,100.89,100.89,100.86,100.88,26120,4
13:55:00,100.88,100.88,100.72,100.75,122890,4
13:56:00,100.75,100.88,100.75,100.88,33810,4
13:57:00,100.87,100.97,100.82,100.94,172680,4
13:58:00,100.94,100.98,100.93,100.97,43660,4
13:59:00,100.94,100.97,100.94,100.95,34870,4
14:00:00,100.95,100.97,100.93,100.93,54180,4
14:01:00,100.93,100.93,100.87,100.87,29240,4
14:02:00,100.87,100.87,100.85,100.87,39910,4
14:03:00,100.88,100.9,100.84,100.9,95640,4
14:04:00,100.9,100.96,100.76,100.9,177640,4
14:05:00,100.88,100.89,100.8,100.87,63830,4
14:06:00,100.87,100.97,100.86,100.96,131240,4
14:07:00,100.96,101.0,100.84,100.84,279890,4
14:08:00,100.82,100.91,100.81,100.91,21930,4
14:09:00,100.92,100.92,100.84,100.87,30860,4
14:10:00,100.85,100.88,100.83,100.83,46070,4
14:11:00,100.83,100.87,100.82,100.85,7330,4
14:12:00,100.87,101.1,100.87,101.1,955670,4
14:13:00,101.08,101.12,101.0,101.03,121940,4
14:14:00,101.02,101.02,100.95,100.96,64680,4
14:15:00,100.97,101.0,100.87,100.88,50320,4
14:16:00,100.88,100.88,100.88,100.88,2910,4
14:17:00,100.88,100.88,100.83,100.87,61160,4
14:18:00,100.85,101.0,100.85,101.0,55100,4
14:19:00,101.01,101.05,100.89,100.97,118000,4
14:20:00,101.0,101.08,100.98,101.03,85000,4
14:21:00,101.07,101.15,101.07,101.15,101380,4
14:22:00,101.11,101.14,101.01,101.05,106110,4
14:23:00,101.03,101.05,101.0,101.05,34280,4
14:24:00,101.03,101.19,101.03,101.16,196030,4
14:25:00,101.16,101.18,100.98,101.03,227350,4
14:26:00,101.03,101.08,101.03,101.06,13200,4
14:27:00,101.08,101.1,101.08,101.09,31500,4
14:28:00,101.09,101.1,101.09,101.09,36550,4
14:29:00,101.09,101.11,101.03,101.08,99160,4
14:30:00,101.1,101.17,101.09,101.17,73610,4
14:31:00,101.17,101.25,101.15,101.24,678280,4
14:32:00,101.2,101.23,101.16,101.17,159970,4
14:33:00,101.19,101.2,101.1,101.11,109440,4
14:34:00,101.11,101.17,101.11,101.17,8580,4
14:35:00,101.16,101.22,101.12,101.15,236080,4
14:36:00,101.12,101.18,101.03,101.03,131890,4
14:37:00,101.02,101.05,101.01,101.04,51180,4
14:38:00,101.04,101.15,101.03,101.03,75310,4
14:39:00,101.09,101.09,101.03,101.07,18800,4
14:40:00,101.1,101.14,101.1,101.14,24040,4
14:41:00,101.15,101.16,101.07,101.07,45610,4
14:42:00,101.08,101.24,101.08,101.19,143300,4
14:43:00,101.19,101.2,101.07,101.16,307970,4
14:44:00,101.18,101.28,101.12,101.2,212820,4
14:45:00,101.22,101.28,101.1,101.14,82680,4
14:46:00,101.15,101.24,101.13,101.21,27040,4
14:47:00,101.24,101.31,101.24,101.24,287130,4
14:48:00,101.22,101.26,101.17,101.22,130170,4
14:49:00,101.24,101.35,101.24,101.31,307690,4
14:50:00,101.34,101.35,101.24,101.26,243950,4
14:51:00,101.24,101.34,101.21,101.33,100230,4
14:52:00,101.32,101.35,101.27,101.27,50400,4
14:53:00,101.27,101.34,101.23,101.28,69780,4
14:54:00,101.28,101.3,101.23,101.24,26340,4
14:55:00,101.24,101.27,101.19,101.22,139240,4
14:56:00,101.22,101.28,101.21,101.22,82040,4
14:57:00,101.22,101.28,101.21,101.21,81360,4
14:58:00,101.25,101.25,101.06,101.12,244030,4
14:59:00,101.15,101.25,101.07,101.12,385890,4
15:00:00,101.12,101.14,101.04,101.05,100620,4
15:01:00,101.04,101.12,101.0,101.06,84770,4
15:02:00,101.05,101.11,101.05,101.06,47120,4
15:03:00,101.08,101.16,101.06,101.11,78410,4
15:04:00,101.08,101.13,101.07,101.08,77560,4
15:05:00,101.08,101.08,101.01,101.02,110550,4
15:06:00,101.02,101.05,101.0,101.02,163620,4
15:07:00,101.04,101.06,100.91,100.96,176110,4
15:08:00,100.95,100.98,100.9,100.9,451020,4
15:09:00,100.9,100.97,100.87,100.94,111680,4
15:10:00,100.95,101.06,100.92,101.04,188100,4
15:11:00,101.04,101.16,100.95,100.95,197150,4
15:12:00,100.94,101.0,100.92,101.0,69220,4
15:13:00,100.98,101.08,100.96,101.0,140340,4
15:14:00,100.98,101.07,100.96,101.05,31760,4
15:15:00,101.08,101.09,100.93,100.99,38220,4
15:16:00,100.96,101.0,100.95,100.95,14790,4
15:17:00,100.95,100.96,100.93,100.94,8710,4
15:18:00,100.94,100.95,100.9,100.91,88930,4
15:19:00,100.92,100.95,100.91,100.93,6590,4
15:20:00,100.92,100.93,100.75,100.79,430950,4
15:21:00,100.81,100.98,100.78,100.87,129740,4
15:22:00,100.91,100.91,100.88,100.89,24090,4
15:23:00,100.88,100.92,100.87,100.9,22900,4
15:24:00,100.9,100.9,100.84,100.84,85210,4
15:25:00,100.85,100.91,100.84,100.91,68020,4
15:26:00,100.91,101.04,100.91,101.02,186640,4
15:27:00,100.99,101.05,100.93,100.99,96430,4
15:28:00,101.03,101.17,101.03,101.17,469010,4
15:29:00,101.17,101.19,101.11,101.11,89080,4
15:30:00,101.13,101.14,101.08,101.08,122460,4
15:31:00,101.13,101.13,101.08,101.12,26190,4
15:32:00,101.14,101.18,101.11,101.11,64510,4
15:33:00,101.12,101.2,101.12,101.2,163160,4
15:34:00,101.17,101.26,101.14,101.23,236430,4
15:35:00,101.26,101.34,101.23,101.3,226920,4
15:36:00,101.34,101.73,101.34,101.63,2570000,4
15:37:00,101.63,101.7,101.61,101.69,567540,4
15:38:00,101.69,101.7,101.5,101.55,237970,4
15:39:00,101.53,101.7,101.53,101.63,586880,4
15:40:00,101.67,101.75,101.6,101.64,1329340,4
15:41:00,101.64,101.68,101.61,101.64,77810,4
15:42:00,101.62,101.65,101.58,101.63,106560,4
15:43:00,101.64,101.68,101.57,101.6,240640,4
15:44:00,101.57,101.62,101.51,101.59,171720,4
15:45:00,101.62,101.62,101.5,101.52,270940,4
15:46:00,101.54,101.6,101.52,101.54,82620,4
15:47:00,101.58,101.59,101.41,101.45,192900,4
15:48:00,101.45,101.5,101.32,101.43,286300,4
15:49:00,101.43,101.48,101.41,101.44,46980,4
15:50:00,101.48,101.5,101.4,101.48,53980,4
15:51:00,101.47,101.54,101.41,101.5,335640,4
15:52:00,101.53,101.53,101.4,101.48,82580,4
15:53:00,101.5,101.56,101.43,101.53,289940,4
15:54:00,101.56,101.56,101.47,101.48,70040,4
15:55:00,101.47,101.49,101.36,101.42,127620,4
15:56:00,101.42,101.49,101.38,101.44,61880,4
15:57:00,101.48,101.5,101.44,101.47,44500,4
15:58:00,101.49,101.5,101.21,101.34,553540,4
15:59:00,101.4,101.47,101.31,101.32,138140,4
16:00:00,101.33,101.5,101.31,101.4,156120,4
16:01:00,101.37,101.44,101.36,101.4,52500,4
16:02:00,101.4,101.5,101.33,101.34,425300,4
16:03:00,101.35,101.38,101.31,101.35,68160,4
16:04:00,101.32,101.4,101.32,101.4,43960,4
16:05:00,101.35,101.39,101.29,101.29,363300,4
16:06:00,101.29,101.35,101.29,101.34,50470,4
16:07:00,101.31,101.35,101.3,101.34,119210,4
16:08:00,101.32,101.34,101.25,101.29,231150,4
16:09:00,101.25,101.3,101.14,101.22,223380,4
16:10:00,101.2,101.3,101.12,101.12,254610,4
16:11:00,101.15,101.15,101.1,101.13,86660,4
16:12:00,101.13,101.13,101.0,101.0,450420,4
16:13:00,101.0,101.0,100.8,100.87,652180,4
16:14:00,100.87,101.02,100.83,100.97,226420,4
16:15:00,100.97,101.13,100.95,101.06,399250,4
16:16:00,101.06,101.07,101.01,101.01,102210,4
16:17:00,101.02,101.03,100.9,100.9,752300,4
16:18:00,100.9,100.99,100.84,100.91,681280,4
16:19:00,100.9,100.91,100.38,100.6,3515820,4
16:20:00,100.57,100.72,100.41,100.67,610790,4
16:21:00,100.68,100.7,100.65,100.66,90660,4
16:22:00,100.66,100.66,100.51,100.55,414730,4
16:23:00,100.55,100.62,100.5,100.55,433040,4
16:24:00,100.6,100.7,100.59,100.61,254450,4
16:25:00,100.59,100.59,100.15,100.22,1049420,4
16:26:00,100.2,100.36,100.18,100.3,248130,4
16:27:00,100.3,100.36,100.3,100.34,100360,4
16:28:00,100.34,100.37,100.23,100.25,357520,4
16:29:00,100.26,100.3,100.12,100.17,649150,4
16:30:00,100.14,100.22,100.12,100.22,848380,4
16:31:00,100.22,100.44,100.17,100.35,964860,4
16:32:00,100.37,100.48,100.36,100.48,610160,4
16:33:00,100.42,100.48,100.4,100.4,219160,4
16:34:00,100.44,100.45,100.25,100.33,272130,4
16:35:00,100.32,100.35,100.2,100.22,289700,4
16:36:00,100.22,100.28,100.14,100.17,750170,4
16:37:00,100.15,100.41,100.14,100.38,303750,4
16:38:00,100.3,100.42,100.28,100.36,165930,4
16:39:00,100.36,100.37,100.2,100.22,258900,4
16:40:00,100.21,100.21,100.03,100.16,614050,4
16:41:00,100.19,100.21,100.14,100.14,250790,4
16:42:00,100.14,100.23,100.14,100.2,277710,4
16:43:00,100.2,100.2,100.15,100.15,30210,4
16:44:00,100.16,100.26,100.15,100.24,48370,4
16:45:00,100.24,100.24,100.16,100.19,46950,4
16:46:00,100.18,100.37,100.17,100.3,364700,4
16:47:00,100.32,100.36,100.26,100.36,49270,4
16:48:00,100.37,100.43,100.36,100.43,244360,4
16:49:00,100.43,100.44,100.35,100.4,56970,4
16:50:00,100.4,100.42,100.34,100.4,105040,4
16:51:00,100.41,100.45,100.3,100.32,199290,4
16:52:00,100.32,100.38,100.27,100.27,147140,4
16:53:00,100.26,100.68,100.24,100.6,1166520,4
16:54:00,100.61,100.69,100.5,100.69,343290,4
16:55:00,100.66,100.7,100.56,100.57,245050,4
16:56:00,100.57,100.57,100.51,100.53,176250,4
16:57:00,100.53,100.55,100.51,100.55,162040,4
16:58:00,100.51,100.54,100.51,100.53,21840,4
16:59:00,100.53,100.7,100.49,100.7,484940,4
17:00:00,100.7,100.77,100.53,100.63,556870,4
17:01:00,100.64,100.7,100.56,100.63,253120,4
17:02:00,100.63,100.69,100.6,100.6,42380,4
17:03:00,100.6,100.66,100.57,100.57,160890,4
17:04:00,100.58,100.62,100.57,100.6,62160,4
17:05:00,100.62,100.69,100.62,100.69,216210,4
17:06:00,100.69,100.69,100.54,100.59,74830,4
17:07:00,100.59,100.64,100.56,100.56,6750,4
17:08:00,100.57,100.61,100.56,100.6,42010,4
17:09:00,100.59,100.64,100.57,100.63,28640,4
17:10:00,100.61,100.61,100.53,100.55,112730,4
17:11:00,100.56,100.56,100.52,100.56,143110,4
17:12:00,100.55,100.61,100.54,100.61,45050,4
17:13:00,100.64,100.64,100.57,100.59,44290,4
17:14:00,100.57,100.6,100.54,100.56,30810,4
17:15:00,100.56,100.56,100.56,100.56,1010,4
17:16:00,100.56,100.59,100.56,100.59,13270,4
17:17:00,100.58,100.63,100.54,100.55,153260,4
17:18:00,100.59,100.59,100.45,100.51,1065010,4
17:19:00,100.51,100.56,100.47,100.5,1163820,4
17:20:00,100.5,100.57,100.47,100.53,310260,4
17:21:00,100.54,100.54,100.5,100.5,143110,4
17:22:00,100.52,100.57,100.48,100.53,577370,4
17:23:00,100.52,100.56,100.5,100.55,231080,4
17:24:00,100.54,100.54,100.5,100.52,451550,4
17:25:00,100.52,100.53,100.51,100.52,36750,4
17:26:00,100.53,100.6,100.3,100.57,2923610,4
17:27:00,100.57,100.58,100.52,100.55,129120,4
17:28:00,100.55,100.55,100.52,100.55,132500,4
17:29:00,100.52,100.54,100.5,100.53,511990,4
17:30:00,100.5,100.6,100.43,100.6,1006960,4
17:31:00,100.57,100.63,100.54,100.58,224500,4
17:32:00,100.56,100.57,100.5,100.57,317770,4
17:33:00,100.52,100.57,100.5,100.52,151820,4
17:34:00,100.52,100.64,100.5,100.64,483350,4
17:35:00,100.64,100.65,100.56,100.6,258840,4
17:36:00,100.6,100.66,100.6,100.66,229450,4
17:37:00,100.66,100.89,100.6,100.84,1724460,4
17:38:00,100.82,100.99,100.78,100.93,1862660,4
17:39:00,100.93,100.95,100.8,100.8,414940,4
17:40:00,100.81,100.91,100.79,100.9,368810,4
17:41:00,100.86,100.9,100.83,100.88,85260,4
17:42:00,100.87,100.94,100.85,100.92,108510,4
17:43:00,100.92,101.15,100.84,101.13,954020,4
17:44:00,101.14,101.19,101.01,101.06,318590,4
17:45:00,101.02,101.05,100.91,100.95,272890,4
17:46:00,100.96,101.29,100.92,101.16,868780,4
17:47:00,101.19,101.44,101.19,101.27,1091960,4
17:48:00,101.3,101.35,101.27,101.27,233820,4
17:49:00,101.33,101.33,101.16,101.16,218250,4
17:50:00,101.15,101.24,101.12,101.23,379970,4
17:51:00,101.21,101.22,101.02,101.05,411170,4
17:52:00,101.07,101.07,100.83,100.94,488610,4
17:53:00,100.94,101.0,100.92,100.94,78030,4
17:54:00,100.95,101.05,100.87,101.04,166770,4
17:55:00,101.0,101.04,100.94,100.99,28810,4
17:56:00,101.0,101.0,100.87,100.9,48350,4
17:57:00,100.89,100.91,100.64,100.67,327420,4
17:58:00,100.68,100.77,100.67,100.73,66270,4
17:59:00,100.73,100.89,100.71,100.82,185610,4
18:00:00,100.82,100.83,100.74,100.83,46830,4
18:01:00,100.84,100.9,100.8,100.8,195680,4
18:02:00,100.8,100.8,100.69,100.72,134210,4
18:03:00,100.7,100.73,100.67,100.68,61550,4
18:04:00,100.67,100.69,100.5,100.55,789430,4
18:05:00,100.55,100.6,100.52,100.58,75650,4
18:06:00,100.56,100.65,100.53,100.65,72910,4
18:07:00,100.65,100.68,100.57,100.59,97750,4
18:08:00,100.61,100.63,100.53,100.54,84520,4
18:09:00,100.55,100.6,100.33,100.33,1056840,4
18:10:00,100.33,100.45,100.17,100.38,814100,4
18:11:00,100.4,100.5,100.33,100.44,642400,4
18:12:00,100.44,100.44,100.25,100.33,300670,4
18:13:00,100.34,100.44,100.21,100.39,675410,4
18:14:00,100.38,100.4,100.3,100.39,65690,4
18:15:00,100.38,100.45,100.15,100.43,453170,4
18:16:00,100.44,100.48,100.37,100.48,42550,4
18:17:00,100.47,100.49,100.31,100.36,121370,4
18:18:00,100.35,100.39,100.31,100.38,64570,4
18:19:00,100.38,100.43,100.31,100.41,28910,4
18:20:00,100.4,100.41,100.25,100.35,183350,4
18:21:00,100.34,100.37,100.22,100.27,149570,4
18:22:00,100.29,100.3,100.18,100.21,493030,4
18:23:00,100.19,100.23,99.87,99.94,2309410,4
